dataset,folder,scenario_idx,track_id,start,end,intensity,PET,two/multi,vehicle_type,AV_included,key_agents,pre_int_i,post_int_i,pre_int_j,post_int_j,path_category,path_relation,turn_label,priority_label,original_data_file,original_scene_id,original_track_id
waymo_train,waymo_800-999,36270,2660;2664;2691,34,40,91.8481984,0.753628072,multi,"['HV', 'HV', 'HV']",all_HV,2660;2664,50,34,50,26,MP,P-M,S-S,2664,,,
waymo_train,waymo_800-999,36270,2660;2662;2664,10,20,11.6858068,0.613527944,multi,"['HV', 'HV', 'HV']",all_HV,2660;2664,50,34,50,26,MP,P-M,S-S,2662,,,
waymo_train,waymo_800-999,36423,1151;1154,41,49,0.565712184,1.12724606,two,"['HV', 'HV']",all_HV,1154;1151,50,26,50,8,MP,P-M,S-S,1154,,,
waymo_train,waymo_800-999,36423,1151;1154;1156,35,40,1.11350063,1.153085041,multi,"['HV', 'HV', 'HV']",all_HV,1154;1151,50,26,50,8,MP,P-M,S-S,1154,,,
waymo_train,waymo_800-999,36583,616;623,6,30,0.343779279,1.188115798,two,"['HV', 'HV']",all_HV,616;623,50,30,50,22,MP,P-P,L-L,equal,,,
waymo_train,waymo_800-999,36586,1488;1489,26,32,0.644038069,0.599723607,two,"['HV', 'HV']",all_HV,1489;1488,50,29,50,17,MP,P-M,L-L,equal,,,
waymo_train,waymo_800-999,36736,32;34,18,22,0.439991758,0.976671328,two,"['HV', 'HV']",all_HV,34;32,50,40,50,25,MP,P-M,S-S,32,,,
waymo_train,waymo_800-999,34561,20;ego,18,22,0.327544479,1.269693352,two,"['HV', 'AV']",AV,20;ego,50,39,50,26,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,38409,1571;1574;ego,21,33,0.976417303,1.940508297,multi,"['HV', 'HV', 'AV']",AV,1571;1574,45,49,50,23,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,37150,2885;2890;ego,40,62,6.764523952,0.430217575,multi,"['HV', 'HV', 'AV']",AV,2885;2890,50,11,50,4,MP,P-M,S-S,2890,,,
waymo_train,waymo_800-999,37157,789;ego,2,12,1.449432159,0.763268241,two,"['HV', 'AV']",AV,ego;789,50,25,50,12,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,37652,2006;2028,61,66,0.666113624,1.381878274,two,"['HV', 'HV']",all_HV,2028;2006,50,23,50,8,MP,O-M,R-L,2028,,,
waymo_train,waymo_800-999,37968,29;79,19,33,0.868495417,0.844613471,two,"['HV', 'HV']",all_HV,29;79,50,18,50,25,MP,P-M,L-L,equal,,,
waymo_train,waymo_800-999,37972,1224;1232,0,7,0.133195994,1.43310598,two,"['HV', 'HV']",all_HV,1232;1224,33,50,42,50,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,37972,1224;1227;1232,8,21,21.00086322,0.969518805,multi,"['HV', 'HV', 'HV']",all_HV,1224;1227,47,47,50,35,MP,P-P,S-S,1227,,,
waymo_train,waymo_800-999,37972,1224;1227;1245,25,34,2.540911,1.202704923,multi,"['HV', 'HV', 'HV']",all_HV,1224;1227,47,47,50,35,MP,P-P,S-S,1227,,,
waymo_train,waymo_800-999,37974,833;ego,36,55,1.111311744,0.744067672,two,"['HV', 'AV']",AV,ego;833,50,19,50,8,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,38105,746;747;751;756,23,28,90.43990541,1.468219425,multi,"['HV', 'HV', 'HV', 'HV']",all_HV,751;746,48,46,50,33,MP,P-P,S-S,747,,,
waymo_train,waymo_800-999,38105,746;747;748;751,30,38,1.750132265,2.279037356,multi,"['HV', 'HV', 'HV', 'HV']",all_HV,751;747,50,41,50,21,MP,P-P,S-S,747,,,
waymo_train,waymo_800-999,38105,746;751;756,11,22,3.206232178,1.096588301,multi,"['HV', 'HV', 'HV']",all_HV,751;746,48,46,50,33,MP,P-P,S-S,751,,,
waymo_train,waymo_800-999,38105,751;756,3,10,1.597411738,0.665493445,two,"['HV', 'HV']",all_HV,756;751,37,50,47,47,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,38734,2411;2415,39,58,1.490160247,0.947693181,two,"['HV', 'HV']",all_HV,2415;2411,50,15,50,5,MP,P-M,S-S,2415,,,
waymo_train,waymo_800-999,38894,476;479,0,14,1.850170319,0.656998051,two,"['HV', 'HV']",all_HV,479;476,32,50,40,50,MP,P-M,S-S,476,,,
waymo_train,waymo_800-999,38899,820;ego,37,70,2.256336431,0.687791779,two,"['HV', 'AV']",AV,820;ego,50,18,50,6,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,38903,0;4,22,42,2.89259978,0.118824693,two,"['HV', 'HV']",all_HV,0;4,50,27,50,22,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,39057,783;ego,17,49,3.032692566,0.943179523,two,"['HV', 'AV']",AV,783;ego,50,38,50,27,MP,P-P,S-S,ego,,,
waymo_train,waymo_800-999,39215,185;ego,18,22,1.417697033,0.418433554,two,"['HV', 'AV']",AV,185;ego,50,28,42,50,F,F,L-S,ego,,,
waymo_train,waymo_800-999,39387,2890;2892,48,62,4.519485516,0.700452255,two,"['HV', 'HV']",all_HV,2890;2892,29,9,34,6,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,39388,122;ego,37,48,0.763136832,0.800220087,two,"['HV', 'AV']",AV,122;ego,50,20,50,6,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,39389,1682;1685,23,50,1.987974322,1.228379853,two,"['HV', 'HV']",all_HV,1682;1685,50,35,50,20,MP,P-P,S-S,1682,,,
waymo_train,waymo_800-999,39541,222;ego,14,38,1.654301264,0.705327415,two,"['HV', 'AV']",AV,ego;222,50,42,50,30,MP,P-M,S-S,222,,,
waymo_train,waymo_800-999,37120,2508;2686,31,43,0.239580552,1.351808601,two,"['HV', 'HV']",all_HV,2508;2686,50,26,50,12,MP,P-M,S-S,2686,,,
waymo_train,waymo_800-999,37210,102;96,32,39,0.286428213,1.345119374,two,"['HV', 'HV']",all_HV,96;102,50,40,50,24,MP,P-P,L-L,equal,,,
waymo_train,waymo_800-999,39840,621;ego,25,49,0.73235618,0.858013329,two,"['HV', 'AV']",AV,621;ego,50,32,50,18,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,40491,2130;2133,0,9,0.047668439,1.425219515,two,"['HV', 'HV']",all_HV,2130;2133,40,50,50,43,MP,P-P,S-S,2133,,,
waymo_train,waymo_800-999,41926,396;404,15,32,1.203320612,0.392403598,two,"['HV', 'HV']",all_HV,396;404,50,37,50,29,MP,P-M,S-S,396,,,
waymo_train,waymo_800-999,41926,396;402;404,33,42,8.092318954,0.946809652,multi,"['HV', 'HV', 'HV']",all_HV,396;404,50,37,50,29,MP,P-M,S-S,396,,,
waymo_train,waymo_800-999,41929,577;579,0,25,4.250899026,0.155407652,two,"['HV', 'HV']",all_HV,579;577,50,26,50,17,MP,P-M,S-S,579,,,
waymo_train,waymo_800-999,42088,2348;2350,30,38,0.422616104,0.875700763,two,"['HV', 'HV']",all_HV,2348;2350,50,30,50,13,MP,P-M,S-S,2348,,,
waymo_train,waymo_800-999,42250,1260;1274,33,56,0.704768389,0.70894373,two,"['HV', 'HV']",all_HV,1260;1274,50,21,50,10,MP,P-M,L-L,equal,,,
waymo_train,waymo_800-999,42574,664;669;ego,15,27,187.0564928,0,multi,"['HV', 'HV', 'AV']",AV,664;669,50,41,50,13,MP,P-M,S-S,669,,,
waymo_train,waymo_800-999,42574,664;ego,0,25,3.503152717,0,two,"['HV', 'AV']",AV,664;ego,35,50,44,50,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,42575,405;411,29,34,2.362309869,0.780231076,two,"['HV', 'HV']",all_HV,411;405,50,26,50,16,MP,P-P,S-S,405,,,
waymo_train,waymo_800-999,42575,402;405;408,3,8,3.800783261,1.779318771,multi,"['HV', 'HV', 'HV']",all_HV,405;408,50,31,50,24,MP,P-P,S-R,402,,,
waymo_train,waymo_800-999,42575,402;411,22,26,1.262964331,0.6708516,two,"['HV', 'HV']",all_HV,402;411,50,16,50,21,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,42575,405;408,0,26,4.396314148,0,two,"['HV', 'HV']",all_HV,405;408,50,31,50,24,MP,P-P,S-R,405,,,
waymo_train,waymo_800-999,42735,1088;1089,0,9,4.185143533,0.726736922,two,"['HV', 'HV']",all_HV,1088;1089,20,50,29,50,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,43028,1336;1338,29,35,0.565943525,1.075846076,two,"['HV', 'HV']",all_HV,1338;1336,50,41,50,26,MP,P-P,S-S,1338,,,
waymo_train,waymo_800-999,43028,1336;1338;ego,17,28,0.796757618,1.158135433,multi,"['HV', 'HV', 'AV']",AV,1338;1336,50,41,50,26,MP,P-P,S-S,1338,,,
waymo_train,waymo_800-999,43028,1338;ego,5,16,0.42941482,1.077927376,two,"['HV', 'AV']",AV,ego;1338,42,50,50,40,MP,P-P,S-S,1338,,,
waymo_train,waymo_800-999,43029,261;265,13,19,0.149673776,1.427250419,two,"['HV', 'HV']",all_HV,265;261,48,46,50,33,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,43370,364;ego,36,65,4.379483069,0,two,"['HV', 'AV']",AV,364;ego,50,16,50,9,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,43370,364;365;ego,41,55,3.219409375,0.724284602,multi,"['HV', 'HV', 'AV']",AV,364;ego,50,16,50,9,MP,P-M,S-S,365,,,
waymo_train,waymo_800-999,44007,245;ego,6,10,0.259440446,0.91376158,two,"['HV', 'AV']",AV,ego;245,34,50,50,37,F,F,S-L,245,,,
waymo_train,waymo_800-999,44189,2317;ego,17,35,1.20126969,0,two,"['HV', 'AV']",AV,2317;ego,50,42,50,27,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,44194,1876;ego,32,48,0.76598632,0.92659226,two,"['HV', 'AV']",AV,1876;ego,50,27,50,12,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,44493,540;ego,33,65,4.238534212,0.459367285,two,"['HV', 'AV']",AV,ego;540,50,18,50,11,MP,P-P,S-S,540,,,
waymo_train,waymo_800-999,4465,1654;ego,32,37,0.44106252,1.203910462,two,"['HV', 'AV']",AV,ego;1654,50,33,50,23,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,44651,1821;ego,25,33,0.440872288,1.205046614,two,"['HV', 'AV']",AV,ego;1821,50,30,50,18,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,45394,160;ego,0,6,0.839651206,0,two,"['HV', 'AV']",AV,ego;160,28,50,48,46,MP,P-M,S-S,160,,,
waymo_train,waymo_800-999,45540,794;801,1,16,2.250447369,0.727225202,two,"['HV', 'HV']",all_HV,794;801,34,50,50,38,CP,P-C,S-R,794,,,
waymo_train,waymo_800-999,45540,801;808,21,27,1.887704676,0.671890841,two,"['HV', 'HV']",all_HV,801;808,50,37,50,23,CP,P-C,R-S,808,,,
waymo_train,waymo_800-999,45547,5;ego,8,27,1.01996461,0.736692683,two,"['HV', 'AV']",AV,5;ego,46,48,50,35,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,45709,1300;1301,0,9,3.055378923,1.041247273,two,"['HV', 'HV']",all_HV,1301;1300,22,50,34,50,MP,P-M,S-S,1300,,,
waymo_train,waymo_800-999,45874,317;325;ego,20,31,1.0945485,1.298928961,multi,"['HV', 'HV', 'AV']",AV,ego;325,50,35,50,23,MP,P-M,S-S,325,,,
waymo_train,waymo_800-999,45874,317;ego,10,19,0.229396929,1.396025145,two,"['HV', 'AV']",AV,317;ego,46,48,50,34,MP,P-M,S-S,317,,,
waymo_train,waymo_800-999,45874,325;ego,32,42,1.502780855,1.158362792,two,"['HV', 'AV']",AV,ego;325,50,35,50,23,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,45879,4;7;ego,9,16,0.988683909,1.77367718,multi,"['HV', 'HV', 'AV']",AV,4;7,30,50,50,35,MP,P-P,S-S,4,,,
waymo_train,waymo_800-999,45570,1263;1289,2,24,3.25450828,0.685044271,two,"['HV', 'HV']",all_HV,1263;1289,30,43,50,41,MP,P-M,S-S,1263,,,
waymo_train,waymo_800-999,46171,2796;2800,36,49,0.445240973,1.305573494,two,"['HV', 'HV']",all_HV,2796;2800,39,26,49,11,MP,P-M,S-S,2800,,,
waymo_train,waymo_800-999,46820,2113;ego,0,7,1.385560632,0.805173722,two,"['HV', 'AV']",AV,2113;ego,50,32,50,14,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,46821,1757;1823,9,18,0.248195821,0,two,"['HV', 'HV']",all_HV,1823;1757,45,49,50,34,MP,P-M,S-S,1823,,,
waymo_train,waymo_800-999,46831,672;674,2,6,1.354561443,0,two,"['HV', 'HV']",all_HV,674;672,38,50,47,47,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,46831,672;674;746,0,5,1.99839664,0,multi,"['HV', 'HV', 'HV']",all_HV,674;672,38,50,47,47,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,47145,2542;2546;ego,0,7,4.750985573,1.500632603,multi,"['HV', 'HV', 'AV']",AV,ego;2542,31,50,50,41,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,47314,1122;ego,0,8,1.074332402,1.165699918,two,"['HV', 'AV']",AV,1122;ego,16,50,29,50,MP,P-P,S-L,1122,,,
waymo_train,waymo_800-999,47631,782;790;ego,30,38,3.15060235,0.385365781,multi,"['HV', 'HV', 'AV']",AV,ego;790,50,23,50,15,MP,P-M,S-S,782,,,
waymo_train,waymo_800-999,47631,780;785,16,33,1.409230828,0.944021733,two,"['HV', 'HV']",all_HV,785;780,45,34,50,27,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,47631,790;ego,39,59,3.294122202,0.528378772,two,"['HV', 'AV']",AV,ego;790,50,23,50,15,MP,P-M,S-S,790,,,
waymo_train,waymo_800-999,47790,451;458,13,21,1.401831219,0.88339121,two,"['HV', 'HV']",all_HV,451;458,32,45,34,46,MP,P-P,S-S,451,,,
waymo_train,waymo_800-999,47940,1660;1664;1666,20,38,4.648314575,1.075378585,multi,"['HV', 'HV', 'HV']",all_HV,1660;1664,50,33,50,23,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,47940,1660;1666,10,19,0.785757436,1.16377188,two,"['HV', 'HV']",all_HV,1666;1660,49,4,50,33,MP,P-M,S-S,1660,,,
waymo_train,waymo_800-999,47940,1626;1646,12,23,2.000902486,0.459949929,two,"['HV', 'HV']",all_HV,1626;1646,50,24,50,31,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,47940,1660;1664,39,47,3.944985563,1.024397175,two,"['HV', 'HV']",all_HV,1660;1664,50,33,50,23,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,47940,1629;1631;1646,40,62,5.073091223,0.825801374,multi,"['HV', 'HV', 'HV']",all_HV,1629;1646,50,6,50,3,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,47940,1634;1646,25,35,1.605615531,0.560017754,two,"['HV', 'HV']",all_HV,1646;1634,50,23,50,18,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,47940,1629;1646,63,78,8.770356792,0.462661963,two,"['HV', 'HV']",all_HV,1629;1646,50,6,50,3,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,48431,1088;ego,0,10,1.013293545,0.905852461,two,"['HV', 'AV']",AV,ego;1088,34,50,43,50,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,48593,1620;1627;ego,2,15,5.062679172,1.448741697,multi,"['HV', 'HV', 'AV']",AV,1620;1627,29,50,50,41,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,49532,12;5,34,41,0.594786641,1.118223389,two,"['HV', 'HV']",all_HV,5;12,50,15,50,10,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,49537,510;514,21,48,3.301964101,0,two,"['HV', 'HV']",all_HV,510;514,50,32,50,23,MP,P-M,S-S,514,,,
waymo_train,waymo_800-999,49962,24;25,10,17,0.317728602,0.754729583,two,"['HV', 'HV']",all_HV,24;25,48,4,50,4,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,50443,1757;ego,30,47,1.218434436,0.12127657,two,"['HV', 'AV']",AV,ego;1757,50,30,50,14,MP,C-M,L-R,1757,,,
waymo_train,waymo_800-999,50602,466;493,4,21,1.537313442,0.066146139,two,"['HV', 'HV']",all_HV,493;466,37,12,50,15,MP,P-M,R-S,493,,,
waymo_train,waymo_800-999,50607,320;341,8,16,0.491555033,1.24129958,two,"['HV', 'HV']",all_HV,320;341,40,50,50,38,MP,P-M,S-S,341,,,
waymo_train,waymo_800-999,50607,320;322,0,4,1.166915699,0.809750614,two,"['HV', 'HV']",all_HV,322;320,31,50,41,50,MP,P-M,S-S,320,,,
waymo_train,waymo_800-999,50912,758;ego,40,60,0.73712648,1.215908668,two,"['HV', 'AV']",AV,ego;758,50,16,50,4,MP,P-M,S-L,758,,,
waymo_train,waymo_800-999,51632,107;110,40,44,2.174627991,0.655592705,two,"['HV', 'HV']",all_HV,107;110,50,22,50,3,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,5164,1063;1066,26,36,1.004192312,0.858306309,two,"['HV', 'HV']",all_HV,1066;1063,50,27,50,14,MP,P-M,S-S,1066,,,
waymo_train,waymo_800-999,51640,2806;2809,30,58,4.499932387,0.420784646,two,"['HV', 'HV']",all_HV,2809;2806,50,20,50,13,MP,P-M,S-S,2809,,,
waymo_train,waymo_800-999,51812,6;64,1,29,0.571944727,1.179378443,two,"['HV', 'HV']",all_HV,6;64,38,19,50,25,MP,P-P,S-S,6,,,
waymo_train,waymo_800-999,51963,797;803,18,23,0.340447961,1.206617308,two,"['HV', 'HV']",all_HV,797;803,50,37,50,26,MP,P-P,S-S,797,,,
waymo_train,waymo_800-999,52435,3813;3815;3818,31,41,2.989464684,0.751456885,multi,"['HV', 'HV', 'HV']",all_HV,3813;3818,50,18,50,12,MP,P-M,S-S,3815,,,
waymo_train,waymo_800-999,52435,3813;3818,42,56,3.916295263,0.455195389,two,"['HV', 'HV']",all_HV,3813;3818,50,18,50,12,MP,P-M,S-S,3818,,,
waymo_train,waymo_800-999,52444,2931;2934,14,21,0.82365148,0.457445035,two,"['HV', 'HV']",all_HV,2931;2934,50,29,49,45,MP,P-M,S-S,2934,,,
waymo_train,waymo_800-999,53164,6;9,6,36,1.752826607,1.075808546,two,"['HV', 'HV']",all_HV,6;9,44,50,50,38,MP,P-M,S-S,6,,,
waymo_train,waymo_800-999,53973,2115;2122,11,39,1.595757995,1.159773958,two,"['HV', 'HV']",all_HV,2122;2115,50,24,50,3,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,54271,621;ego,35,45,1.246939043,0.812736695,two,"['HV', 'AV']",AV,ego;621,50,24,50,15,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,54271,621;622;ego,29,34,0.841498932,1.146619382,multi,"['HV', 'HV', 'AV']",AV,ego;621,50,24,50,15,MP,P-M,S-S,622,,,
waymo_train,waymo_800-999,54273,1704;1710,0,29,3.437288663,0.530693655,two,"['HV', 'HV']",all_HV,1710;1704,48,46,50,37,MP,P-P,S-S,1704,,,
waymo_train,waymo_800-999,54279,589;601,8,17,0.433972857,0.553285865,two,"['HV', 'HV']",all_HV,601;589,43,50,50,36,MP,P-P,S-S,589,,,
waymo_train,waymo_800-999,54279,627;628,26,36,6.829298474,0.720451214,two,"['HV', 'HV']",all_HV,627;628,26,6,32,4,MP,P-M,S-S,628,,,
waymo_train,waymo_800-999,55313,2;7;9,33,41,1.463522252,1.135614915,multi,"['HV', 'HV', 'HV']",all_HV,7;9,50,35,50,24,MP,P-M,S-S,2,,,
waymo_train,waymo_800-999,55313,2;9,42,52,0.643663829,1.17978191,two,"['HV', 'HV']",all_HV,9;2,50,20,50,11,MP,P-M,S-S,9,,,
waymo_train,waymo_800-999,55053,1609;ego,26,32,0.329639676,1.235567242,two,"['HV', 'AV']",AV,ego;1609,50,40,50,18,MP,P-M,S-S,1609,,,
waymo_train,waymo_800-999,55056,3;4,0,7,1.05277178,0.851579122,two,"['HV', 'HV']",all_HV,4;3,50,43,50,33,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,55473,268;269,8,18,1.440588628,0.557330699,two,"['HV', 'HV']",all_HV,268;269,50,35,33,50,MP,P-M,S-S,269,,,
waymo_train,waymo_800-999,54140,0;14;5,8,14,1.875747177,0,multi,"['HV', 'HV', 'HV']",all_HV,14;0,46,48,50,36,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,54140,0;14,15,19,1.193262508,0.615873202,two,"['HV', 'HV']",all_HV,14;0,46,48,50,36,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,55621,826;828,13,25,1.489158501,0.612636269,two,"['HV', 'HV']",all_HV,826;828,50,41,50,30,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,5563,5;7,30,59,2.80367221,0.499148779,two,"['HV', 'HV']",all_HV,5;7,50,22,50,13,MP,P-M,S-S,5,,,
waymo_train,waymo_800-999,55964,564;ego,4,14,1.197502279,0.537720361,two,"['HV', 'AV']",AV,ego;564,50,30,50,22,MP,P-M,S-S,564,,,
waymo_train,waymo_800-999,56736,1529;1530,38,54,1.409939255,0.634148623,two,"['HV', 'HV']",all_HV,1529;1530,50,16,50,6,MP,P-M,S-S,1530,,,
waymo_train,waymo_800-999,57151,2;4,1,11,2.238267696,0.465563025,two,"['HV', 'HV']",all_HV,2;4,34,23,43,50,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,57649,1249;1267,0,13,1.547604873,0.476614538,two,"['HV', 'HV']",all_HV,1249;1267,41,50,50,43,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,57812,339;384,0,4,0.788671026,0.160245932,two,"['HV', 'HV']",all_HV,384;339,22,50,41,50,MP,C-P,R-L,384,,,
waymo_train,waymo_800-999,58113,500;553;ego,27,33,0.311634476,2.244723861,multi,"['HV', 'HV', 'AV']",AV,553;500,50,39,50,19,MP,C-M,R-L,553,,,
waymo_train,waymo_800-999,59242,284;ego,36,47,0.922006462,0.652403833,two,"['HV', 'AV']",AV,284;ego,50,25,50,7,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,59254,67;73,18,28,0.772892756,0.890941161,two,"['HV', 'HV']",all_HV,67;73,50,3,50,10,MP,P-M,S-S,67,,,
waymo_train,waymo_800-999,59572,1565;ego,10,31,1.225288846,1.153709501,two,"['HV', 'AV']",AV,ego;1565,45,49,50,37,MP,P-M,S-S,ego,,,
waymo_train,waymo_800-999,59580,1597;1608,38,47,0.515853612,1.235646648,two,"['HV', 'HV']",all_HV,1597;1608,50,12,50,5,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,60760,10;27,41,61,1.450336536,0.514377869,two,"['HV', 'HV']",all_HV,27;10,50,18,50,3,MP,P-M,L-L,equal,,,
waymo_train,waymo_800-999,60760,0;27,25,38,1.216954603,0.63813196,two,"['HV', 'HV']",all_HV,0;27,50,35,50,18,MP,C-M,L-L,equal,,,
waymo_train,waymo_800-999,61082,137;138,17,30,0.762364936,0.879300062,two,"['HV', 'HV']",all_HV,137;138,50,21,50,19,MP,P-M,S-S,138,,,
waymo_train,waymo_800-999,61235,2794;2797,39,56,2.800349744,0.057971133,two,"['HV', 'HV']",all_HV,2794;2797,50,17,50,8,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,61554,1418;1439,37,46,0.728798226,0.748689551,two,"['HV', 'HV']",all_HV,1418;1439,50,20,50,6,MP,P-M,S-L,1418,,,
waymo_train,waymo_800-999,62122,699;713,22,28,0.300421075,1.190343692,two,"['HV', 'HV']",all_HV,699;713,50,41,50,22,MP,P-M,R-S,713,,,
waymo_train,waymo_800-999,62287,0;13,27,35,0.491086257,1.238958086,two,"['HV', 'HV']",all_HV,0;13,48,12,50,15,MP,P-M,L-L,equal,,,
waymo_train,waymo_800-999,6245,1062;ego,0,8,1.40025476,1.020201569,two,"['HV', 'AV']",AV,1062;ego,32,50,43,50,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,62602,1;ego,2,13,0.559586839,0.690369959,two,"['HV', 'AV']",AV,ego;1,39,50,50,42,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,62612,2355;2357,31,46,0.835231747,0.696453546,two,"['HV', 'HV']",all_HV,2357;2355,50,28,50,18,MP,P-M,S-S,2357,,,
waymo_train,waymo_800-999,62921,23;ego,19,35,1.164648491,0.014725654,two,"['HV', 'AV']",AV,ego;23,47,47,50,25,F,F,S-L,23,,,
waymo_train,waymo_800-999,63078,1710;1711;1724,7,11,2.032891452,1.391532911,multi,"['HV', 'HV', 'HV']",all_HV,1710;1711,50,33,50,20,MP,P-P,S-S,1711,,,
waymo_train,waymo_800-999,63078,1710;1711;ego,0,6,2.099077217,0,multi,"['HV', 'HV', 'AV']",AV,1710;1711,50,33,50,20,MP,P-P,S-S,1711,,,
waymo_train,waymo_800-999,63573,439;447,33,37,0.440058365,0.547090308,two,"['HV', 'HV']",all_HV,447;439,50,41,50,13,MP,C-P,R-S,447,,,
waymo_train,waymo_800-999,63724,1347;1348,0,18,0.968119898,0.902521681,two,"['HV', 'HV']",all_HV,1347;1348,37,3,48,46,MP,P-M,S-S,1347,,,
waymo_train,waymo_800-999,64046,1289;1338,54,58,1.506771772,0.71604376,two,"['HV', 'HV']",all_HV,1289;1338,50,14,50,3,MP,P-M,S-S,1338,,,
waymo_train,waymo_800-999,64046,1289;1290;1338,40,53,1.81086579,0.860707674,multi,"['HV', 'HV', 'HV']",all_HV,1290;1289,50,17,50,3,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,61990,1832;1841;ego,41,52,0.693047972,1.284040391,multi,"['HV', 'HV', 'AV']",AV,1832;1841,50,21,50,6,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,64372,949;963,38,63,3.479774947,0.024660121,two,"['HV', 'HV']",all_HV,949;963,50,15,50,5,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,64373,598;630,27,39,2.004990004,0.012133076,two,"['HV', 'HV']",all_HV,598;630,50,26,50,16,MP,P-P,S-S,598,,,
waymo_train,waymo_800-999,64375,121;124,37,58,1.259743325,0.341745363,two,"['HV', 'HV']",all_HV,121;124,50,18,50,6,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,64683,520;524,18,26,0.44821858,1.309695307,two,"['HV', 'HV']",all_HV,520;524,50,40,50,27,MP,P-M,S-S,520,,,
waymo_train,waymo_800-999,64843,644;646,37,46,0.582194285,0.965097559,two,"['HV', 'HV']",all_HV,644;646,50,17,50,6,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,64847,871;874,32,36,0.761946147,0.976378811,two,"['HV', 'HV']",all_HV,871;874,50,33,50,11,MP,P-M,S-S,871,,,
waymo_train,waymo_800-999,65163,1923;1946,32,42,0.842529009,0.06923202,two,"['HV', 'HV']",all_HV,1946;1923,50,17,50,35,MP,C-P,L-R,1923,,,
waymo_train,waymo_800-999,65500,1451;1456,11,20,0.337492366,1.095648227,two,"['HV', 'HV']",all_HV,1456;1451,50,42,50,32,MP,P-P,S-S,equal,,,
waymo_train,waymo_800-999,6582,0;4,29,34,3.315929418,0.834851505,two,"['HV', 'HV']",all_HV,4;0,47,47,50,39,MP,P-M,S-S,equal,,,
waymo_train,waymo_800-999,6582,1;4,0,4,0.366152863,1.143404126,two,"['HV', 'HV']",all_HV,1;4,43,50,50,44,MP,P-M,S-S,1,,,
waymo_train,waymo_800-999,6582,0;1;4,5,28,4.954319057,0.81247089,multi,"['HV', 'HV', 'HV']",all_HV,4;0,47,47,50,39,MP,P-M,S-S,equal,,,
